,YEAR_,AGENCY,CAUSE,C_METHOD,OBJECTIVE,DECADES
5104,2011.0,3.0,14.0,7.0,1.0,44.83302354291979
5105,2011.0,3.0,1.0,7.0,1.0,44.83302354291979
5106,2011.0,3.0,1.0,1.0,1.0,44.83302354291979
5107,2011.0,3.0,1.0,1.0,1.0,44.83302354291979
5108,2011.0,3.0,1.0,7.0,1.0,44.83302354291979
5109,2011.0,3.0,1.0,1.0,1.0,44.83302354291979
5110,2011.0,3.0,16.0,7.0,1.0,44.83302354291979
5111,2011.0,3.0,1.0,2.0,1.0,44.83302354291979
5112,2011.0,3.0,1.0,2.0,1.0,44.83302354291979
5113,2011.0,3.0,10.0,1.0,1.0,44.83302354291979
5114,2011.0,3.0,1.0,1.0,1.0,44.83302354291979
5115,2011.0,3.0,1.0,1.0,1.0,44.83302354291979
5116,2011.0,3.0,1.0,1.0,1.0,44.83302354291979
5117,2011.0,3.0,14.0,1.0,1.0,44.83302354291979
5118,2011.0,3.0,1.0,7.0,1.0,44.83302354291979
5119,2011.0,3.0,1.0,7.0,1.0,44.83302354291979
5120,2011.0,3.0,1.0,2.0,1.0,44.83302354291979
5121,2011.0,3.0,1.0,2.0,1.0,44.83302354291979
5122,2011.0,3.0,1.0,1.0,1.0,44.83302354291979
5123,2011.0,3.0,14.0,1.0,1.0,44.83302354291979
5124,2011.0,3.0,1.0,2.0,1.0,44.83302354291979
5125,2011.0,3.0,14.0,1.0,1.0,44.83302354291979
5126,2011.0,3.0,1.0,1.0,1.0,44.83302354291979
5127,2011.0,3.0,2.0,7.0,1.0,44.83302354291979
5128,2011.0,3.0,14.0,1.0,1.0,44.83302354291979
5129,2011.0,3.0,9.0,1.0,1.0,44.83302354291979
5130,2011.0,3.0,14.0,7.0,1.0,44.83302354291979
5131,2011.0,3.0,1.0,1.0,1.0,44.83302354291979
5132,2011.0,3.0,2.0,7.0,1.0,44.83302354291979
5133,2011.0,3.0,2.0,1.0,1.0,44.83302354291979
5134,2011.0,3.0,9.0,5.0,1.0,44.83302354291979
5135,2011.0,3.0,14.0,7.0,1.0,44.83302354291979
5136,2011.0,3.0,2.0,7.0,1.0,44.83302354291979
5137,2011.0,3.0,5.0,1.0,1.0,44.83302354291979
5138,2011.0,3.0,1.0,7.0,1.0,44.83302354291979
5139,2011.0,3.0,9.0,1.0,1.0,44.83302354291979
5140,2011.0,3.0,1.0,7.0,1.0,44.83302354291979
5141,2011.0,3.0,9.0,1.0,1.0,44.83302354291979
5142,2011.0,3.0,14.0,1.0,1.0,44.83302354291979
5143,2011.0,3.0,14.0,7.0,1.0,44.83302354291979
5144,2011.0,3.0,1.0,7.0,1.0,44.83302354291979
5145,2011.0,3.0,14.0,7.0,1.0,44.83302354291979
5146,2011.0,3.0,14.0,7.0,1.0,44.83302354291979
5147,2011.0,3.0,14.0,7.0,1.0,44.83302354291979
5148,2011.0,3.0,10.0,5.0,1.0,44.83302354291979
5149,2011.0,3.0,10.0,7.0,1.0,44.83302354291979
5150,2011.0,3.0,14.0,1.0,1.0,44.83302354291979
5151,2011.0,3.0,2.0,1.0,1.0,44.83302354291979
5152,2011.0,3.0,15.0,7.0,1.0,44.83302354291979
5153,2011.0,2.0,7.0,1.0,1.0,44.83302354291979
5154,2011.0,2.0,3.0,1.0,1.0,44.83302354291979
5155,2011.0,2.0,9.0,1.0,1.0,44.83302354291979
5156,2011.0,11.0,9.0,6.0,1.0,44.83302354291979
5157,2011.0,11.0,1.0,8.0,1.0,44.83302354291979
5158,2011.0,11.0,9.0,1.0,1.0,44.83302354291979
5159,2011.0,11.0,2.0,8.0,1.0,44.83302354291979
5160,2011.0,11.0,1.0,1.0,1.0,44.83302354291979
5161,2011.0,11.0,1.0,6.0,1.0,44.83302354291979
5162,2011.0,11.0,1.0,8.0,1.0,44.83302354291979
5163,2011.0,11.0,1.0,8.0,1.0,44.83302354291979
5164,2011.0,11.0,9.0,8.0,1.0,44.83302354291979
5165,2011.0,11.0,1.0,6.0,1.0,44.83302354291979
5166,2011.0,11.0,9.0,6.0,1.0,44.83302354291979
5167,2011.0,11.0,1.0,1.0,1.0,44.83302354291979
5168,2011.0,11.0,4.0,1.0,1.0,44.83302354291979
5169,2011.0,11.0,6.0,1.0,1.0,44.83302354291979
5170,2011.0,11.0,6.0,1.0,1.0,44.83302354291979
5171,2011.0,2.0,10.0,7.0,1.0,44.83302354291979
5172,2011.0,2.0,10.0,1.0,1.0,44.83302354291979
5173,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5174,2011.0,2.0,1.0,1.0,1.0,44.83302354291979
5175,2011.0,2.0,9.0,1.0,1.0,44.83302354291979
5176,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5177,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5178,2011.0,2.0,7.0,7.0,1.0,44.83302354291979
5179,2011.0,2.0,14.0,7.0,1.0,44.83302354291979
5180,2011.0,2.0,11.0,2.0,1.0,44.83302354291979
5181,2011.0,2.0,14.0,6.0,1.0,44.83302354291979
5182,2011.0,2.0,14.0,6.0,1.0,44.83302354291979
5183,2011.0,2.0,18.0,7.0,1.0,44.83302354291979
5184,2011.0,2.0,9.0,1.0,1.0,44.83302354291979
5185,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5186,2011.0,2.0,18.0,1.0,1.0,44.83302354291979
5187,2011.0,2.0,2.0,1.0,1.0,44.83302354291979
5188,2011.0,2.0,10.0,1.0,1.0,44.83302354291979
5189,2011.0,2.0,14.0,2.0,1.0,44.83302354291979
5190,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5191,2011.0,2.0,14.0,7.0,1.0,44.83302354291979
5192,2011.0,2.0,9.0,6.0,1.0,44.83302354291979
5193,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5194,2011.0,2.0,10.0,1.0,1.0,44.83302354291979
5195,2011.0,1.0,14.0,1.0,1.0,44.83302354291979
5196,2011.0,1.0,14.0,1.0,1.0,44.83302354291979
5197,2011.0,1.0,14.0,1.0,1.0,44.83302354291979
5198,2011.0,1.0,1.0,7.0,1.0,44.83302354291979
5199,2011.0,1.0,1.0,7.0,1.0,44.83302354291979
5200,2011.0,3.0,14.0,7.0,1.0,44.83302354291979
5201,2011.0,3.0,11.0,1.0,1.0,44.83302354291979
5202,2011.0,3.0,4.0,7.0,1.0,44.83302354291979
5203,2011.0,11.0,2.0,1.0,1.0,44.83302354291979
5204,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5205,2011.0,2.0,9.0,1.0,1.0,44.83302354291979
5206,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5207,2011.0,2.0,2.0,1.0,1.0,44.83302354291979
5208,2011.0,2.0,14.0,2.0,1.0,44.83302354291979
5209,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5210,2011.0,2.0,2.0,1.0,1.0,44.83302354291979
5211,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5212,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5213,2011.0,2.0,10.0,8.0,1.0,44.83302354291979
5214,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5215,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5216,2011.0,3.0,9.0,1.0,1.0,44.83302354291979
5217,2011.0,3.0,2.0,2.0,1.0,44.83302354291979
5218,2011.0,2.0,11.0,2.0,1.0,44.83302354291979
5219,2011.0,2.0,11.0,2.0,1.0,44.83302354291979
5220,2011.0,2.0,10.0,2.0,1.0,44.83302354291979
5221,2011.0,2.0,9.0,2.0,1.0,44.83302354291979
5222,2011.0,2.0,2.0,1.0,1.0,44.83302354291979
5223,2011.0,2.0,8.0,2.0,1.0,44.83302354291979
5224,2011.0,11.0,1.0,1.0,1.0,44.83302354291979
5225,2011.0,11.0,2.0,1.0,1.0,44.83302354291979
5226,2011.0,11.0,9.0,1.0,1.0,44.83302354291979
5227,2011.0,2.0,11.0,7.0,1.0,44.83302354291979
5228,2011.0,2.0,9.0,1.0,1.0,44.83302354291979
5229,2011.0,2.0,2.0,1.0,1.0,44.83302354291979
5230,2011.0,2.0,1.0,1.0,1.0,44.83302354291979
5231,2011.0,2.0,2.0,1.0,1.0,44.83302354291979
5232,2011.0,2.0,9.0,1.0,1.0,44.83302354291979
5233,2011.0,2.0,1.0,1.0,1.0,44.83302354291979
5234,2011.0,2.0,9.0,1.0,1.0,44.83302354291979
5235,2011.0,2.0,1.0,1.0,1.0,44.83302354291979
5236,2011.0,2.0,18.0,1.0,1.0,44.83302354291979
5237,2011.0,2.0,2.0,1.0,1.0,44.83302354291979
5238,2011.0,2.0,1.0,1.0,1.0,44.83302354291979
5239,2011.0,2.0,5.0,1.0,1.0,44.83302354291979
5240,2011.0,2.0,18.0,1.0,1.0,44.83302354291979
5241,2011.0,2.0,18.0,5.0,1.0,44.83302354291979
5242,2011.0,2.0,1.0,1.0,1.0,44.83302354291979
5243,2011.0,2.0,8.0,1.0,1.0,44.83302354291979
5244,2011.0,2.0,2.0,1.0,1.0,44.83302354291979
5245,2011.0,2.0,10.0,1.0,1.0,44.83302354291979
5246,2011.0,2.0,2.0,1.0,1.0,44.83302354291979
5247,2011.0,2.0,14.0,8.0,1.0,44.83302354291979
5248,2011.0,2.0,10.0,1.0,1.0,44.83302354291979
5249,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5250,2011.0,2.0,10.0,1.0,1.0,44.83302354291979
5251,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5252,2011.0,2.0,10.0,1.0,1.0,44.83302354291979
5253,2011.0,2.0,2.0,7.0,1.0,44.83302354291979
5254,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5255,2011.0,2.0,11.0,1.0,1.0,44.83302354291979
5256,2011.0,11.0,1.0,7.0,1.0,44.83302354291979
5257,2011.0,11.0,9.0,7.0,1.0,44.83302354291979
5258,2011.0,11.0,1.0,7.0,1.0,44.83302354291979
5259,2011.0,11.0,1.0,1.0,1.0,44.83302354291979
5260,2011.0,11.0,4.0,2.0,1.0,44.83302354291979
5261,2011.0,11.0,9.0,2.0,1.0,44.83302354291979
5262,2011.0,11.0,1.0,7.0,1.0,44.83302354291979
5263,2011.0,11.0,9.0,7.0,1.0,44.83302354291979
5264,2011.0,11.0,1.0,7.0,1.0,44.83302354291979
5265,2011.0,11.0,1.0,7.0,1.0,44.83302354291979
5266,2011.0,11.0,2.0,8.0,1.0,44.83302354291979
5267,2011.0,11.0,2.0,7.0,1.0,44.83302354291979
5268,2011.0,11.0,7.0,7.0,1.0,44.83302354291979
5269,2011.0,11.0,5.0,3.0,1.0,44.83302354291979
5270,2011.0,11.0,3.0,6.0,1.0,44.83302354291979
5271,2011.0,11.0,5.0,1.0,1.0,44.83302354291979
5272,2011.0,11.0,1.0,1.0,2.0,44.83302354291979
5273,2011.0,11.0,5.0,1.0,1.0,44.83302354291979
5274,2011.0,2.0,5.0,1.0,1.0,44.83302354291979
5275,2011.0,2.0,14.0,1.0,1.0,44.83302354291979
5276,2011.0,2.0,5.0,1.0,1.0,44.83302354291979
5277,2011.0,2.0,2.0,1.0,1.0,44.83302354291979
5278,2011.0,2.0,7.0,1.0,1.0,44.83302354291979
5279,2011.0,2.0,5.0,1.0,1.0,44.83302354291979
5280,2011.0,2.0,9.0,1.0,1.0,44.83302354291979
5281,2011.0,2.0,2.0,1.0,1.0,44.83302354291979
5282,2011.0,2.0,1.0,1.0,1.0,44.83302354291979
5283,2011.0,2.0,2.0,1.0,1.0,44.83302354291979
5284,2011.0,11.0,1.0,6.0,1.0,44.83302354291979
5285,2011.0,2.0,1.0,1.0,1.0,44.83302354291979
5286,2011.0,2.0,1.0,1.0,1.0,44.83302354291979
5287,2011.0,2.0,7.0,1.0,1.0,44.83302354291979
5288,2011.0,2.0,2.0,1.0,1.0,44.83302354291979
5289,2011.0,2.0,1.0,1.0,1.0,44.83302354291979
5290,2011.0,3.0,2.0,5.0,1.0,44.83302354291979
5291,2011.0,3.0,9.0,1.0,1.0,44.83302354291979
5292,2011.0,3.0,14.0,1.0,1.0,44.83302354291979
5293,2011.0,3.0,10.0,1.0,1.0,44.83302354291979
5294,2011.0,3.0,11.0,1.0,1.0,44.83302354291979
5295,2011.0,3.0,9.0,5.0,1.0,44.83302354291979
5296,2011.0,3.0,9.0,1.0,1.0,44.83302354291979
5297,2011.0,3.0,14.0,1.0,1.0,44.83302354291979
5298,2012.0,11.0,7.0,1.0,1.0,44.83302354291979
5299,2012.0,11.0,7.0,6.0,1.0,44.83302354291979
5300,2012.0,11.0,1.0,6.0,1.0,44.83302354291979
5301,2012.0,11.0,14.0,1.0,1.0,44.83302354291979
5302,2012.0,11.0,9.0,6.0,1.0,44.83302354291979
5303,2012.0,11.0,9.0,1.0,1.0,44.83302354291979
5304,2012.0,11.0,16.0,1.0,1.0,44.83302354291979
5305,2012.0,11.0,14.0,2.0,1.0,44.83302354291979
5306,2012.0,11.0,4.0,1.0,1.0,44.83302354291979
5307,2012.0,11.0,8.0,8.0,1.0,44.83302354291979
5308,2012.0,11.0,9.0,1.0,1.0,44.83302354291979
5309,2012.0,11.0,9.0,1.0,1.0,44.83302354291979
5310,2012.0,11.0,2.0,1.0,1.0,44.83302354291979
5311,2012.0,11.0,14.0,1.0,1.0,44.83302354291979
5312,2012.0,11.0,2.0,1.0,1.0,44.83302354291979
5313,2012.0,11.0,2.0,1.0,1.0,44.83302354291979
5314,2012.0,11.0,9.0,1.0,1.0,44.83302354291979
5315,2012.0,11.0,9.0,1.0,1.0,44.83302354291979
5316,2012.0,11.0,9.0,1.0,1.0,44.83302354291979
5317,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5318,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5319,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5320,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5321,2012.0,2.0,10.0,1.0,1.0,44.83302354291979
5322,2012.0,2.0,9.0,6.0,1.0,44.83302354291979
5323,2012.0,2.0,9.0,1.0,1.0,44.83302354291979
5324,2012.0,2.0,11.0,1.0,1.0,44.83302354291979
5325,2012.0,2.0,9.0,2.0,1.0,44.83302354291979
5326,2012.0,2.0,9.0,5.0,1.0,44.83302354291979
5327,2012.0,2.0,8.0,7.0,1.0,44.83302354291979
5328,2012.0,2.0,18.0,7.0,1.0,44.83302354291979
5329,2012.0,2.0,9.0,8.0,1.0,44.83302354291979
5330,2012.0,2.0,7.0,5.0,1.0,44.83302354291979
5331,2012.0,2.0,7.0,7.0,1.0,44.83302354291979
5332,2012.0,2.0,2.0,2.0,1.0,44.83302354291979
5333,2012.0,2.0,11.0,7.0,1.0,44.83302354291979
5334,2012.0,2.0,2.0,2.0,1.0,44.83302354291979
5335,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5336,2012.0,2.0,7.0,1.0,1.0,44.83302354291979
5337,2012.0,2.0,11.0,1.0,1.0,44.83302354291979
5338,2012.0,7.0,14.0,1.0,1.0,44.83302354291979
5339,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5340,2012.0,1.0,9.0,1.0,1.0,44.83302354291979
5341,2012.0,1.0,14.0,1.0,1.0,44.83302354291979
5342,2012.0,1.0,14.0,3.0,1.0,44.83302354291979
5343,2012.0,1.0,9.0,1.0,1.0,44.83302354291979
5344,2012.0,1.0,1.0,3.0,1.0,44.83302354291979
5345,2012.0,1.0,9.0,1.0,1.0,44.83302354291979
5346,2012.0,1.0,5.0,1.0,1.0,44.83302354291979
5347,2012.0,1.0,9.0,1.0,1.0,44.83302354291979
5348,2012.0,1.0,1.0,3.0,1.0,44.83302354291979
5349,2012.0,1.0,1.0,1.0,1.0,44.83302354291979
5350,2012.0,1.0,11.0,3.0,1.0,44.83302354291979
5351,2012.0,1.0,9.0,1.0,1.0,44.83302354291979
5352,2012.0,1.0,1.0,1.0,1.0,44.83302354291979
5353,2012.0,1.0,9.0,1.0,1.0,44.83302354291979
5354,2012.0,1.0,9.0,1.0,1.0,44.83302354291979
5355,2012.0,1.0,9.0,1.0,1.0,44.83302354291979
5356,2012.0,1.0,1.0,8.0,1.0,44.83302354291979
5357,2012.0,1.0,2.0,1.0,1.0,44.83302354291979
5358,2012.0,1.0,2.0,1.0,1.0,44.83302354291979
5359,2012.0,1.0,1.0,8.0,1.0,44.83302354291979
5360,2012.0,1.0,1.0,8.0,1.0,44.83302354291979
5361,2012.0,1.0,2.0,1.0,1.0,44.83302354291979
5362,2012.0,1.0,1.0,1.0,1.0,44.83302354291979
5363,2012.0,1.0,1.0,8.0,1.0,44.83302354291979
5364,2012.0,1.0,2.0,1.0,1.0,44.83302354291979
5365,2012.0,1.0,1.0,8.0,1.0,44.83302354291979
5366,2012.0,1.0,1.0,1.0,1.0,44.83302354291979
5367,2012.0,1.0,1.0,1.0,1.0,44.83302354291979
5368,2012.0,1.0,1.0,3.0,1.0,44.83302354291979
5369,2012.0,1.0,9.0,1.0,1.0,44.83302354291979
5370,2012.0,11.0,18.0,1.0,1.0,44.83302354291979
5371,2012.0,11.0,9.0,1.0,1.0,44.83302354291979
5372,2012.0,11.0,4.0,1.0,1.0,44.83302354291979
5373,2012.0,11.0,1.0,1.0,1.0,44.83302354291979
5374,2012.0,2.0,11.0,1.0,1.0,44.83302354291979
5375,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5376,2012.0,2.0,7.0,1.0,1.0,44.83302354291979
5377,2012.0,2.0,3.0,2.0,1.0,44.83302354291979
5378,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5379,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5380,2012.0,2.0,11.0,1.0,1.0,44.83302354291979
5381,2012.0,2.0,1.0,1.0,1.0,44.83302354291979
5382,2012.0,2.0,11.0,1.0,1.0,44.83302354291979
5383,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5384,2012.0,2.0,7.0,1.0,1.0,44.83302354291979
5385,2012.0,2.0,7.0,1.0,1.0,44.83302354291979
5386,2012.0,2.0,7.0,1.0,1.0,44.83302354291979
5387,2012.0,2.0,7.0,1.0,1.0,44.83302354291979
5388,2012.0,2.0,7.0,7.0,1.0,44.83302354291979
5389,2012.0,2.0,7.0,7.0,1.0,44.83302354291979
5390,2012.0,11.0,1.0,1.0,1.0,44.83302354291979
5391,2012.0,11.0,1.0,8.0,1.0,44.83302354291979
5392,2012.0,11.0,4.0,8.0,1.0,44.83302354291979
5393,2012.0,11.0,9.0,1.0,1.0,44.83302354291979
5394,2012.0,11.0,2.0,7.0,1.0,44.83302354291979
5395,2012.0,11.0,1.0,7.0,1.0,44.83302354291979
5396,2012.0,11.0,1.0,7.0,1.0,44.83302354291979
5397,2012.0,11.0,9.0,8.0,1.0,44.83302354291979
5398,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5399,2012.0,3.0,1.0,1.0,1.0,44.83302354291979
5400,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5401,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5402,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5403,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5404,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5405,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5406,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5407,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5408,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5409,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5410,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5411,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5412,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5413,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5414,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5415,2012.0,3.0,1.0,2.0,1.0,44.83302354291979
5416,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5417,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5418,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5419,2012.0,3.0,9.0,1.0,1.0,44.83302354291979
5420,2012.0,3.0,2.0,6.0,1.0,44.83302354291979
5421,2012.0,3.0,2.0,1.0,1.0,44.83302354291979
5422,2012.0,3.0,9.0,6.0,1.0,44.83302354291979
5423,2012.0,3.0,11.0,1.0,1.0,44.83302354291979
5424,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5425,2012.0,3.0,3.0,1.0,1.0,44.83302354291979
5426,2012.0,3.0,2.0,7.0,1.0,44.83302354291979
5427,2012.0,7.0,9.0,1.0,1.0,44.83302354291979
5428,2012.0,3.0,2.0,6.0,1.0,44.83302354291979
5429,2012.0,7.0,9.0,6.0,1.0,44.83302354291979
5430,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5431,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5432,2012.0,3.0,2.0,1.0,1.0,44.83302354291979
5433,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5434,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5435,2012.0,7.0,14.0,1.0,1.0,44.83302354291979
5436,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5437,2012.0,3.0,9.0,6.0,1.0,44.83302354291979
5438,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5439,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5440,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5441,2012.0,3.0,1.0,6.0,1.0,44.83302354291979
5442,2012.0,7.0,7.0,7.0,1.0,44.83302354291979
5443,2012.0,7.0,14.0,7.0,1.0,44.83302354291979
5444,2012.0,2.0,9.0,2.0,1.0,44.83302354291979
5445,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5446,2012.0,2.0,7.0,2.0,1.0,44.83302354291979
5447,2012.0,2.0,7.0,1.0,1.0,44.83302354291979
5448,2012.0,2.0,18.0,2.0,1.0,44.83302354291979
5449,2012.0,2.0,10.0,6.0,1.0,44.83302354291979
5450,2012.0,2.0,11.0,2.0,1.0,44.83302354291979
5451,2012.0,2.0,14.0,3.0,1.0,44.83302354291979
5452,2012.0,2.0,14.0,3.0,1.0,44.83302354291979
5453,2012.0,11.0,1.0,2.0,1.0,44.83302354291979
5454,2012.0,11.0,9.0,1.0,1.0,44.83302354291979
5455,2012.0,11.0,5.0,1.0,1.0,44.83302354291979
5456,2012.0,11.0,7.0,1.0,1.0,44.83302354291979
5457,2012.0,11.0,9.0,6.0,1.0,44.83302354291979
5458,2012.0,11.0,9.0,7.0,1.0,44.83302354291979
5459,2012.0,11.0,9.0,1.0,1.0,44.83302354291979
5460,2012.0,11.0,9.0,6.0,1.0,44.83302354291979
5461,2012.0,11.0,1.0,2.0,1.0,44.83302354291979
5462,2012.0,11.0,1.0,1.0,1.0,44.83302354291979
5463,2012.0,11.0,1.0,1.0,1.0,44.83302354291979
5464,2012.0,11.0,2.0,1.0,1.0,44.83302354291979
5465,2012.0,2.0,11.0,7.0,1.0,44.83302354291979
5466,2012.0,2.0,3.0,1.0,1.0,44.83302354291979
5467,2012.0,2.0,7.0,1.0,1.0,44.83302354291979
5468,2012.0,2.0,7.0,1.0,1.0,44.83302354291979
5469,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5470,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5471,2012.0,2.0,11.0,2.0,1.0,44.83302354291979
5472,2012.0,2.0,4.0,7.0,1.0,44.83302354291979
5473,2012.0,2.0,5.0,7.0,1.0,44.83302354291979
5474,2012.0,2.0,11.0,1.0,1.0,44.83302354291979
5475,2012.0,11.0,9.0,3.0,1.0,44.83302354291979
5476,2012.0,11.0,1.0,7.0,1.0,44.83302354291979
5477,2012.0,11.0,1.0,3.0,1.0,44.83302354291979
5478,2012.0,11.0,1.0,2.0,1.0,44.83302354291979
5479,2012.0,3.0,10.0,1.0,1.0,44.83302354291979
5480,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5481,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5482,2012.0,2.0,14.0,2.0,1.0,44.83302354291979
5483,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5484,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5485,2012.0,2.0,1.0,8.0,1.0,44.83302354291979
5486,2012.0,2.0,14.0,8.0,1.0,44.83302354291979
5487,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5488,2012.0,2.0,14.0,8.0,1.0,44.83302354291979
5489,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5490,2012.0,2.0,5.0,1.0,1.0,44.83302354291979
5491,2012.0,2.0,7.0,1.0,1.0,44.83302354291979
5492,2012.0,2.0,9.0,1.0,1.0,44.83302354291979
5493,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5494,2012.0,2.0,9.0,1.0,1.0,44.83302354291979
5495,2012.0,2.0,11.0,1.0,1.0,44.83302354291979
5496,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5497,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5498,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5499,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5500,2012.0,2.0,5.0,1.0,1.0,44.83302354291979
5501,2012.0,2.0,7.0,1.0,1.0,44.83302354291979
5502,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5503,2012.0,2.0,9.0,1.0,1.0,44.83302354291979
5504,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5505,2012.0,1.0,1.0,1.0,1.0,44.83302354291979
5506,2012.0,1.0,1.0,1.0,1.0,44.83302354291979
5507,2012.0,1.0,1.0,1.0,1.0,44.83302354291979
5508,2012.0,1.0,1.0,3.0,1.0,44.83302354291979
5509,2012.0,1.0,14.0,1.0,1.0,44.83302354291979
5510,2012.0,1.0,1.0,3.0,1.0,44.83302354291979
5511,2012.0,1.0,14.0,1.0,1.0,44.83302354291979
5512,2012.0,1.0,14.0,1.0,1.0,44.83302354291979
5513,2012.0,1.0,4.0,1.0,1.0,44.83302354291979
5514,2012.0,1.0,1.0,1.0,1.0,44.83302354291979
5515,2012.0,1.0,3.0,1.0,1.0,44.83302354291979
5516,2012.0,3.0,14.0,1.0,1.0,44.83302354291979
5517,2012.0,11.0,5.0,1.0,1.0,44.83302354291979
5518,2012.0,11.0,4.0,8.0,1.0,44.83302354291979
5519,2012.0,11.0,5.0,3.0,1.0,44.83302354291979
5520,2012.0,11.0,5.0,6.0,1.0,44.83302354291979
5521,2012.0,2.0,11.0,2.0,1.0,44.83302354291979
5522,2012.0,7.0,9.0,6.0,1.0,44.83302354291979
5523,2012.0,2.0,1.0,1.0,1.0,44.83302354291979
5524,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5525,2012.0,2.0,1.0,1.0,1.0,44.83302354291979
5526,2012.0,2.0,9.0,1.0,1.0,44.83302354291979
5527,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5528,2012.0,2.0,9.0,1.0,1.0,44.83302354291979
5529,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5530,2012.0,2.0,14.0,1.0,1.0,44.83302354291979
5531,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5532,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5533,2012.0,2.0,9.0,1.0,1.0,44.83302354291979
5534,2012.0,2.0,5.0,1.0,1.0,44.83302354291979
5535,2012.0,2.0,5.0,1.0,1.0,44.83302354291979
5536,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5537,2012.0,2.0,2.0,2.0,1.0,44.83302354291979
5538,2012.0,2.0,2.0,1.0,1.0,44.83302354291979
5539,2012.0,11.0,1.0,8.0,1.0,44.83302354291979
